10.12,30
10.24,27
10.36,23
10.48,34
10.6,31
10.72,21
10.84,31
10.96,32
11.08,22
11.2,22
11.32,18
11.44,21
11.56,23
11.68,20
11.8,12
11.92,21
12.04,25
12.16,14
12.28,25
12.4,15
12.52,17
12.64,24
12.76,22
12.88,25
13,23
13.12,23
13.24,27
13.36,15
13.48,16
13.6,24
13.72,18
13.84,17
13.96,19
14.08,20
14.2,16
14.32,16
14.44,14
14.56,15
14.68,14
14.8,15
14.92,13
15.04,13
15.16,19
15.28,10
15.4,15
15.52,20
15.64,7
15.76,16
15.88,11
16,14
16.12,15
16.24,18
16.36,9
16.48,10
16.6,9
16.72,9
16.84,11
16.96,16
17.08,19
17.2,5
17.32,8
17.44,14
17.56,7
17.68,15
17.8,9
17.92,15
18.04,13
18.16,15
18.28,11
18.4,15
18.52,14
18.64,8
18.76,13
18.88,13
19,18
19.12,13
19.24,9
19.36,7
19.48,12
19.6,8
19.72,14
19.84,17
19.96,10
20.08,11
20.2,14
20.32,20
20.44,11
20.56,9
20.68,17
20.8,19
20.92,14
21.04,9
21.16,13
21.28,11
21.4,13
21.52,13
21.64,13
21.76,11
21.88,8
22,6
22.12,15
22.24,15
22.36,10
22.48,4
22.6,16
22.72,12
22.84,9
22.96,16
23.08,15
23.2,17
23.32,17
23.44,31
23.56,22
23.68,23
23.8,21
23.92,7
24.04,26
24.16,22
24.28,22
24.4,20
24.52,38
24.64,35
24.76,50
24.88,138
25,324
25.12,1151
25.24,1853
25.36,387
25.48,116
25.6,59
25.72,41
25.84,26
25.96,18
26.08,18
26.2,23
26.32,20
26.44,21
26.56,16
26.68,11
26.8,21
26.92,17
27.04,18
27.16,18
27.28,19
27.4,31
27.52,32
27.64,22
27.76,30
27.88,41
28,32
28.12,41
28.24,56
28.36,53
28.48,62
28.6,103
28.72,131
28.84,284
28.96,673
29.08,2736
29.2,5829
29.32,1567
29.44,355
29.56,157
29.68,113
29.8,74
29.92,51
30.04,39
30.16,30
30.28,23
30.4,23
30.52,22
30.64,25
30.76,25
30.88,16
31,20
31.12,19
31.24,16
31.36,8
31.48,15
31.6,21
31.72,21
31.84,15
31.96,14
32.08,15
32.2,15
32.32,17
32.44,15
32.56,16
32.68,7
32.8,22
32.92,10
33.04,22
33.16,7
33.28,16
33.4,19
33.52,13
33.64,17
33.76,18
33.88,17
34,25
34.12,12
34.24,15
34.36,15
34.48,9
34.6,12
34.72,14
34.84,17
34.96,18
35.08,17
35.2,16
35.32,13
35.44,11
35.56,29
35.68,13
35.8,20
35.92,20
36.04,13
36.16,13
36.28,14
36.4,14
36.52,11
36.64,21
36.76,12
36.88,5
37,12
37.12,18
37.24,14
37.36,14
37.48,16
37.6,25
37.72,13
37.84,14
37.96,22
38.08,6
38.2,21
38.32,15
38.44,14
38.56,16
38.68,14
38.8,19
38.92,23
39.04,16
39.16,19
39.28,16
39.4,21
39.52,26
39.64,24
39.76,26
39.88,32
40,21
40.12,27
40.24,32
40.36,33
40.48,21
40.6,49
40.72,37
40.84,71
40.96,47
41.08,41
41.2,74
41.32,113
41.44,271
41.56,856
41.68,3544
41.8,2740
41.92,743
42.04,234
42.16,103
42.28,59
42.4,48
42.52,43
42.64,33
42.76,25
42.88,30
43,31
43.12,24
43.24,26
43.36,15
43.48,27
43.6,22
43.72,27
43.84,31
43.96,23
44.08,16
44.2,30
44.32,11
44.44,17
44.56,20
44.68,21
44.8,16
44.92,24
45.04,21
45.16,17
45.28,21
45.4,17
45.52,21
45.64,20
45.76,22
45.88,21
46,11
46.12,23
46.24,12
46.36,22
46.48,14
46.6,15
46.72,21
46.84,14
46.96,26
47.08,28
47.2,17
47.32,14
47.44,31
47.56,17
47.68,16
47.8,25
47.92,19
48.04,32
48.16,21
48.28,23
48.4,27
48.52,31
48.64,26
48.76,37
48.88,35
49,55
49.12,102
49.24,370
49.36,845
49.48,488
49.6,126
49.72,49
49.84,47
49.96,26
50.08,36
50.2,29
50.32,23
50.44,28
50.56,28
50.68,27
50.8,35
50.92,26
51.04,44
51.16,35
51.28,55
51.4,99
51.52,223
51.64,1009
51.76,960
51.88,512
52,143
52.12,68
52.24,41
52.36,35
52.48,22
52.6,31
52.72,15
52.84,26
52.96,23
53.08,22
53.2,16
53.32,19
53.44,18
53.56,21
53.68,20
53.8,11
53.92,11
54.04,24
54.16,15
54.28,14
54.4,5
54.52,16
54.64,23
54.76,10
54.88,19
55,18
55.12,14
55.24,19
55.36,13
55.48,16
55.6,17
55.72,13
55.84,18
55.96,8
56.08,12
56.2,12
56.32,16
56.44,14
56.56,15
56.68,9
56.8,13
56.92,15
57.04,11
57.16,14
57.28,8
57.4,28
57.52,22
57.64,21
57.76,10
57.88,14
58,18
58.12,12
58.24,17
58.36,11
58.48,15
58.6,10
58.72,16
58.84,19
58.96,19
59.08,16
59.2,21
59.32,19
59.44,26
59.56,15
59.68,20
59.8,21
59.92,19
60.04,38
60.16,49
60.28,108
60.4,487
60.52,355
60.64,250
60.76,65
60.88,37
61,28
61.12,28
61.24,21
61.36,21
61.48,23
61.6,21
61.72,23
61.84,20
61.96,13
62.08,20
62.2,12
62.32,15
62.44,23
62.56,22
62.68,19
62.8,25
62.92,14
63.04,12
63.16,17
63.28,19
63.4,22
63.52,26
63.64,21
63.76,17
63.88,19
64,20
64.12,14
64.24,23
64.36,28
64.48,27
64.6,16
64.72,14
64.84,22
64.96,20
65.08,26
65.2,25
65.32,18
65.44,23
65.56,26
65.68,25
65.8,30
65.92,26
66.04,25
66.16,40
66.28,43
66.4,105
66.52,264
66.64,184
66.76,130
66.88,25
67,42
67.12,35
67.24,28
67.36,35
67.48,38
67.6,30
67.72,34
67.84,38
67.96,38
68.08,65
68.2,112
68.32,273
68.44,1119
68.56,809
68.68,718
68.8,240
68.92,90
69.04,63
69.16,42
69.28,37
69.4,18
69.52,29
69.64,26
69.76,27
69.88,28
70,29
70.12,21
70.24,31
70.36,22
70.48,21
70.6,21
70.72,23
70.84,30
70.96,14
71.08,22
71.2,21
71.32,12
71.44,24
71.56,22
71.68,24
71.8,27
71.92,17
72.04,19
72.16,21
72.28,20
72.4,23
72.52,19
72.64,25
72.76,26
72.88,14
73,19
73.12,21
73.24,15
73.36,17
73.48,28
73.6,23
73.72,24
73.84,15
73.96,18
74.08,19
74.2,24
74.32,16
74.43,25
74.56,33
74.68,18
74.8,23
74.92,29
75.04,18
75.16,27
75.28,24
75.4,38
75.52,27
75.64,42
75.76,63
75.88,108
76,405
76.12,833
76.24,423
76.36,414
76.48,122
76.6,71
76.72,31
76.84,28
76.96,26
77.08,30
77.2,32
77.32,30
77.43,28
77.56,32
77.68,25
77.8,21
77.92,29
78.04,30
78.16,18
78.28,16
78.4,27
78.52,35
78.64,19
78.76,17
78.88,29
79,24
79.12,20
79.24,15
79.36,19
79.48,15
79.6,11
79.72,17
79.84,16
79.96,21
