angle,intensity
10.0,12.0
10.015559013114025,11.667597101388125
10.03111802622805,14.22365353234864
10.046677039342075,13.329230133451889
10.062236052456102,13.894317955254058
10.077795065570127,15.44096153437695
10.093354078684152,10.664615066725766
10.108913091798177,13.565342544726974
10.124472104912202,10.447211699448555
10.140031118026227,13.006155386832521
10.155590131140253,14.440961534377127
10.17114914425428,6.8850958339142405
10.186708157368304,8.68333536313867
10.20226717048233,10.639614406439518
10.217826183596355,6.0
10.23338519671038,9.677115396868802
10.248944209824405,8.316729803308673
10.26450322293843,12.450289099359818
10.280062236052457,4.018750495214819
10.295621249166482,7.000000000000001
10.311180262280507,4.825949728880637
10.326739275394532,9.652114736582732
10.342298288508557,7.459616664342687
10.357857301622582,9.0
10.373416314736609,7.366540393383362
10.388975327850634,8.204998402382902
10.40453434096466,7.0
10.420093354078684,10.944034610102788
10.43565236719271,6.695741511148018
10.451211380306734,3.969234649257512
10.46677039342076,9.645959936760207
10.482329406534786,9.835094513341568
10.497888419648811,6.0
10.513447432762836,9.587012512200278
10.529006445876862,4.099335909224993
10.544565458990887,5.173842942274307
10.560124472104912,6.0
10.575683485218937,7.70509809181723
10.591242498332964,10.0
10.606801511446989,6.599188523110345
10.622360524561014,7.8197075137852545
10.637919537675039,8.751545186233948
10.653478550789064,5.304229473165462
10.669037563903089,5.807501927759955
10.684596577017114,5.9193209999613545
10.700155590131141,5.0
10.715714603245166,5.0
10.731273616359191,10.490382015084819
10.746832629473216,10.41635098345752
10.762391642587241,12.847776925612093
10.777950655701266,5.204922579626988
10.793509668815293,11.052887989986129
10.809068681929318,14.813656727582837
10.824627695043343,5.4627894295030295
10.840186708157368,5.093275649828691
10.855745721271393,8.27627312507219
10.871304734385419,4.130481896140058
10.886863747499444,7.745390386411066
10.90242276061347,7.2423086623145565
10.917981773727496,7.201825637222736
10.93354078684152,3.1244429774731604
10.949099799955546,10.640004515806336
10.96465881306957,8.931733658828584
10.980217826183596,3.087311580503616
10.995776839297621,8.733080786765838
11.011335852411648,12.19864422369101
11.026894865525673,9.757962999884775
11.042453878639698,6.754613937774183
11.058012891753723,10.006258813442633
11.073571904867748,9.500489798800967
11.089130917981773,6.695371769097227
11.104689931095798,9.062022090852118
11.120248944209825,7.049810590074689
11.13580795732385,6.096145022499738
11.151366970437875,8.589803816365007
11.1669259835519,8.77039104669749
11.182484996665925,7.0
11.19804400977995,6.195575472151307
11.213603022893977,6.558839086753686
11.229162036008002,11.329946452362172
11.244721049122028,7.111532022056406
11.260280062236053,6.027982694948607
11.275839075350078,7.0
11.291398088464103,6.000000000000001
11.306957101578128,6.695675161585635
11.322516114692153,9.986910181622024
11.33807512780618,8.037509638800664
11.353634140920205,7.636597715827875
11.36919315403423,11.596643469672264
11.384752167148255,9.900777577588645
11.40031118026228,10.844222699456136
11.415870193376305,8.935105802857407
11.431429206490332,4.57160195510019
11.446988219604357,11.494239633729894
11.462547232718382,10.981145491165252
11.478106245832407,12.053283180716381
11.493665258946432,8.398484720596088
11.509224272060457,2.163908592314267
11.524783285174482,6.9566348183344076
11.54034229828851,6.89730141993936
11.555901311402534,4.590098560482922
11.57146032451656,7.584238504778132
