30.0, 784.9160654568454
30.02, 904.2693813325072
30.04, 859.3850479267782
30.06, 806.2693237387974
30.08, 947.4129574187776
30.1, 823.993563086015
30.12, 834.3468994402423
30.14, 841.2787603207971
30.16, 937.1851670409097
30.18, 880.5841166887634
30.2, 870.798516580877
30.22, 874.4011144987111
30.24, 954.3424753045032
30.26, 879.7338526786449
30.28, 903.3375789461189
30.3, 874.6931539247394
30.32, 892.9240651296578
30.34, 828.4726107456906
30.36, 900.1517152631204
30.38, 916.3830609358524
30.4, 854.3514745684838
30.42, 879.4010920966447
30.44, 917.0362225604696
30.46, 910.6261398949921
30.48, 939.8838924860836
30.5, 966.3173022609337
30.52, 940.5158158319208
30.54, 1128.5654892972746
30.56, 894.387504329356
30.58, 885.5056328985906
30.6, 812.6215394038147
30.62, 1001.1950485877198
30.64, 894.6435217576957
30.66, 937.5813789754909
30.68, 904.6243838727819
30.7, 852.4695165720227
30.72, 1038.258923193794
30.74, 971.6264775606338
30.76, 915.8709323462056
30.78, 916.8301541889575
30.8, 878.8238239018134
30.82, 916.2520379622322
30.84, 857.4871145796473
30.86, 882.5347928989105
30.88, 768.9086062002472
30.9, 791.9738831677025
30.92, 842.0714704640361
30.94, 812.2817065297661
30.96, 827.3830399800173
30.98, 798.4748914342733
31.0, 811.1124236398339
31.02, 809.223588357319
31.04, 837.4640180350223
31.06, 864.281664191028
31.08, 932.7691819288839
31.1, 899.5510012257347
31.12, 977.4053493032607
31.14, 848.3264759053234
31.16, 939.3674062472907
31.18, 834.7285586012478
31.2, 834.9332435364042
31.22, 890.8074865461356
31.24, 912.1357591645062
31.26, 868.7733431091085
31.28, 881.7975833749313
31.3, 890.7936966614479
31.32, 927.2261022965681
31.34, 756.6481139387716
31.36, 849.3418820552408
31.38, 827.8731645688081
31.4, 902.0234588149507
31.42, 855.3559164964947
31.44, 874.3275455228081
31.46, 818.0525883838343
31.48, 967.1684578533982
31.5, 813.7519470210209
31.52, 790.6099050086929
31.54, 874.9801962271247
31.56, 862.5116658907341
31.58, 796.3301558400099
31.6, 816.6107510864806
31.62, 867.9012522876487
31.64, 888.5266365336279
31.66, 878.90995424456
31.68, 870.9791760130803
31.7, 824.1845531456189
31.72, 939.508582144443
31.74, 868.6712429127371
31.76, 817.525792189411
31.78, 955.621811922875
31.8, 797.308055468649
31.82, 863.4118117487662
31.84, 794.7572208030385
31.86, 894.6725792196884
31.88, 929.8596779555916
31.9, 903.624849832668
31.92, 943.064084356067
31.94, 869.8510895572626
31.96, 916.0099067650384
31.98, 887.7468739965223
32.0, 956.9997435409334
32.02, 831.1316199371119
32.04, 877.3814126319083
32.06, 833.597178736242
32.08, 929.2364014019456
32.1, 987.7823638179977
32.12, 913.814966432004
32.14, 842.8176043831115
32.16, 835.5596438441253
32.18, 853.5931139036976
32.2, 956.1272674241072
32.22, 859.2290281114117
32.24, 802.6287379382208
32.26, 862.9818722663001
32.28, 896.9048789866215
32.3, 872.2094041441032
32.32, 916.5348608848842
32.34, 850.0673834750962
32.36, 954.8551362409651
32.38, 863.9093548195051
32.4, 906.8435730925974
32.42, 902.4952645761435
32.44, 918.7548686928078
32.46, 896.8588581429854
32.48, 839.2806520177783
32.5, 920.0235102713787
32.52, 953.6139138473596
32.54, 842.0245204170758
32.56, 847.0889012953046
32.58, 821.8255118145652
32.6, 834.3840096471318
32.62, 800.3731664441493
32.64, 798.5300039843753
32.66, 889.7235463332495
32.68, 899.1310511675058
32.7, 894.4746865987665
32.72, 1039.0297206484183
32.74, 901.4877461130635
32.76, 837.6100789445446
32.78, 903.8856528276583
32.8, 909.6802925831528
32.82, 903.2301559541643
32.84, 953.5558788516762
32.86, 890.7412953674987
32.88, 902.7602604904382
32.9, 877.0138135586684
32.92, 919.2784560328655
32.94, 965.3608918429159
32.96, 919.7735386662504
32.98, 944.3575270684636
33.0, 988.3477174166964
33.02, 894.560616070425
33.04, 878.8513007570717
33.06, 852.3507240649569
33.08, 932.2905858800683
33.1, 861.9909082909343
33.12, 948.570117820319
33.14, 895.5450338260077
33.16, 808.3864652858997
33.18, 881.0975543601543
33.2, 904.8120265454011
33.22, 912.3275429120104
33.24, 962.5490906291357
33.26, 842.1624299709342
33.28, 932.5630718560626
33.3, 982.4061027303063
33.32, 988.6925593694543
33.34, 944.7267152299198
33.36, 920.8922666420734
33.38, 758.9684769637291
33.4, 892.3165000290248
33.42, 874.7275639404553
33.44, 944.5470220282616
33.46, 900.1087968877792
33.48, 1008.3484794679338
33.5, 1016.5436038892451
33.52, 1009.7148661175263
33.54, 1020.2530786623205
33.56, 934.30834634552
33.58, 994.4319128255299
33.6, 1034.6947537308251
33.62, 876.8694148625259
33.64, 944.2025064304411
33.66, 988.2194901543087
33.68, 1034.9771333924575
33.7, 1029.594538233057
33.72, 1086.837050578958
33.74, 966.9277803626347
33.76, 1101.8529925010175
33.78, 1056.2797046288565
33.8, 964.6574496774163
33.82, 978.4512817284833
33.84, 1101.2458522065344
33.86, 1122.417052093458
33.88, 1220.3411859464466
33.9, 999.380159196585
33.92, 967.770296056472
33.94, 1021.2787092096108
33.96, 1071.685167171719
33.98, 947.2006700460754
34.0, 1075.1843150199884
34.02, 973.7364572572745
34.04, 1102.5192954870954
34.06, 990.2000051150994
34.08, 1068.6349039910249
34.1, 1059.0435001292556
34.12, 1091.3039635092439
34.14, 1028.336333492276
34.16, 1017.2603110483111
34.18, 1166.8657673472285
34.2, 1062.422226439925
34.22, 990.7171347551673
34.24, 1083.6149552826328
34.26, 1122.7144633795508
34.28, 1092.167372524119
34.3, 1115.2881130095698
34.32, 1002.1472790005466
34.34, 1049.6767275685725
34.36, 1052.4839251015542
34.38, 1056.4492202285753
34.4, 1033.8154673323568
34.42, 1055.9639050963049
34.44, 1072.2321502290272
34.46, 1111.5665059901098
34.48, 1105.1019443027515
34.5, 1080.9226946465872
34.52, 1134.1501424409878
34.54, 1158.4636804285503
34.56, 1142.8183318923243
34.58, 1106.9932725768665
34.6, 1109.88398507042
34.62, 1212.6935352030214
34.64, 1103.2417398110385
34.66, 1192.405284043438
34.68, 1258.45397496053
34.7, 1209.1091297170965
34.72, 1193.6807299154862
34.74, 1308.788649418852
34.76, 1169.572042531758
34.78, 1187.4980483341292
34.8, 1180.872668316231
34.82, 1306.1543947599923
34.84, 1272.4640484393556
34.86, 1176.8827363507007
34.88, 1297.4223933083526
34.9, 1272.17030460283
34.92, 1336.4000856004561
34.94, 1293.0187899033917
34.96, 1312.5269100190346
34.98, 1425.9942536467101
35.0, 1422.8475749450904
35.02, 1150.5603084666513
35.04, 1308.7121544739198
35.06, 1340.771857593384
35.08, 1342.4348039974843
35.1, 1444.6738986118462
35.12, 1331.5916362058883
35.14, 1425.8464208450707
35.16, 1333.0490213642966
35.18, 1420.0858424492967
35.2, 1502.6233007613178
35.22, 1427.2522147378568
35.24, 1477.7778803031688
35.26, 1480.7296910450389
35.28, 1489.2182122675906
35.3, 1431.810101519505
35.32, 1515.7191570511284
35.34, 1536.9646306842114
35.36, 1542.1777590672198
35.38, 1494.3943493928434
35.4, 1490.0495496641875
35.42, 1637.2335256782646
35.44, 1695.3049819982753
35.46, 1620.5861881644005
35.48, 1663.3781200094481
35.5, 1772.5625528901787
35.52, 1808.1044343210278
35.54, 1832.0889524154768
35.56, 1738.6197942841477
35.58, 1779.6155206455587
35.6, 1719.6272230537372
35.62, 1772.94666028566
35.64, 1788.7158949321272
35.66, 1836.450485744334
35.68, 1965.4415459630736
35.7, 1931.9007930308787
35.72, 1923.1309056919147
35.74, 1870.8705283958661
35.76, 2059.8197199645047
35.78, 2003.7369630206153
35.8, 1966.3915418908077
35.82, 2099.854602693344
35.84, 1994.5265888820945
35.86, 1982.6388635323992
35.88, 1971.922090130419
35.9, 2203.959395169963
35.92, 2120.316622569876
35.94, 2281.8806939278556
35.96, 2188.8527264666845
35.98, 2264.294177919768
36.0, 2174.068886786141
36.02, 2218.9732272814963
36.04, 2267.5876241796905
36.06, 2147.8932422340695
36.08, 2379.66429624968
36.1, 2402.219776356699
36.12, 2292.364708930613
36.14, 2358.840132162176
36.16, 2368.7652897241496
36.18, 2387.995589182081
36.2, 2427.8392792831182
36.22, 2406.317013948762
36.24, 2541.4284606137203
36.26, 2514.5128427824766
36.28, 2624.9344689451164
36.3, 2531.1226541664637
36.32, 2523.2919046080006
36.34, 2463.4222135914856
36.36, 2566.260608378922
36.38, 2641.6283452555
36.4, 2617.4974344660236
36.42, 2533.2438708800005
36.44, 2629.697103013073
36.46, 2678.0557862295946
36.48, 2682.7365799841396
36.5, 2751.66655531058
36.52, 2796.779713613424
36.54, 2666.3731139352794
36.56, 2871.816761697537
36.58, 2734.716772404302
36.6, 2835.0109528786397
36.62, 2802.6649958363696
36.64, 2914.7479182689385
36.66, 2794.864773794317
36.68, 2849.2672117923294
36.7, 2903.3959399354217
36.72, 2863.595201279114
36.74, 2945.631782948442
36.76, 2965.666038505276
36.78, 2928.576539733005
36.8, 2998.4596301684187
36.82, 3228.3886409836286
36.84, 2945.522359949343
36.86, 3140.4431647209913
36.88, 3001.728734124314
